"species","latitude","longitude","date_obs","source"
"Rhinolophus ferrumequinum",44.90453,0.90939,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",44.90453,0.90939,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",44.90453,0.90939,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",44.90453,0.90939,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",49.7752,1.54319,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",44.99454,0.90603,2022-06-13,"gbif"
"Rhinolophus ferrumequinum",44.90453,0.90939,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",44.64287,1.42364,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-06-21,"gbif"
"Rhinolophus ferrumequinum",48.53947,-4.46537,2022-06-13,"gbif"
"Rhinolophus ferrumequinum",48.13823,-2.70208,2022-06-07,"gbif"
"Rhinolophus ferrumequinum",46.30472,-0.70437,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",46.30043,-0.83415,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",46.30472,-0.70437,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",46.30043,-0.83415,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",46.30043,-0.83415,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",46.30472,-0.70437,2022-06-13,"gbif"
"Rhinolophus ferrumequinum",46.30043,-0.83415,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",46.30043,-0.83415,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",46.30472,-0.70437,2022-06-10,"gbif"
"Rhinolophus ferrumequinum",46.30472,-0.70437,2022-06-10,"gbif"
"Rhinolophus ferrumequinum",46.21892,-0.5687,2022-06-23,"gbif"
"Rhinolophus ferrumequinum",46.30472,-0.70437,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",49.86503,1.54063,2022-06-07,"gbif"
"Rhinolophus ferrumequinum",48.37269,-3.01486,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",49.7782,1.82063,2022-06-21,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-06-03,"gbif"
"Rhinolophus ferrumequinum",43.49233,-1.46603,2022-06-15,"gbif"
"Rhinolophus ferrumequinum",43.49233,-1.46603,2022-06-13,"gbif"
"Rhinolophus ferrumequinum",46.70225,0.70926,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",46.70225,0.70926,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",44.819,1.16564,2022-06-27,"gbif"
"Rhinolophus ferrumequinum",44.819,1.16564,2022-06-27,"gbif"
"Rhinolophus ferrumequinum",46.30472,-0.70437,2022-06-15,"gbif"
"Rhinolophus ferrumequinum",44.42748,-0.20421,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",45.01016,2.04802,2022-06-30,"gbif"
"Rhinolophus ferrumequinum",45.07382,0.39455,2022-06-23,"gbif"
"Rhinolophus ferrumequinum",43.04109,-1.23225,2022-06-29,"gbif"
"Rhinolophus ferrumequinum",46.23046,-0.17984,2022-06-13,"gbif"
"Rhinolophus ferrumequinum",45.26456,0.89589,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",46.60375,0.32128,2022-06-17,"gbif"
"Rhinolophus ferrumequinum",44.90453,0.90939,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",45.36914,1.91412,2022-06-09,"gbif"
"Rhinolophus ferrumequinum",46.07219,0.73553,2022-06-14,"gbif"
"Rhinolophus ferrumequinum",45.3703,2.04186,2022-06-20,"gbif"
"Rhinolophus ferrumequinum",45.75636,-0.92517,2022-06-20,"gbif"
"Rhinolophus ferrumequinum",45.2211,-0.75994,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",46.58275,-0.46184,2022-06-17,"gbif"
"Rhinolophus ferrumequinum",44.42375,-0.32972,2022-06-25,"gbif"
"Rhinolophus ferrumequinum",46.60062,0.19072,2022-06-08,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-06-21,"gbif"
"Rhinolophus ferrumequinum",45.18631,1.66299,2022-06-30,"gbif"
"Rhinolophus ferrumequinum",46.67271,-0.46758,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",46.61478,0.84367,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",45.20759,-1.14164,2022-06-30,"gbif"
"Rhinolophus ferrumequinum",46.8565,-0.34797,2022-06-15,"gbif"
"Rhinolophus ferrumequinum",45.95302,-0.42224,2022-06-21,"gbif"
"Rhinolophus ferrumequinum",45.36302,1.40324,2022-06-29,"gbif"
"Rhinolophus ferrumequinum",46.94256,-0.48489,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",46.57873,-0.5923,2022-06-17,"gbif"
"Rhinolophus ferrumequinum",45.49093,-0.77822,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",46.58275,-0.46184,2022-06-17,"gbif"
"Rhinolophus ferrumequinum",45.22532,-0.63267,2022-06-27,"gbif"
"Rhinolophus ferrumequinum",46.84438,-0.74129,2022-06-09,"gbif"
"Rhinolophus ferrumequinum",46.86025,-0.21683,2022-06-13,"gbif"
"Rhinolophus ferrumequinum",46.77387,-0.08054,2022-06-13,"gbif"
"Rhinolophus ferrumequinum",46.67271,-0.46758,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",44.63453,0.91941,2022-06-27,"gbif"
"Rhinolophus ferrumequinum",45.85071,-0.80287,2022-06-20,"gbif"
"Rhinolophus ferrumequinum",46.61478,0.84367,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",46.08326,1.38231,2022-06-02,"gbif"
"Rhinolophus ferrumequinum",46.58662,-0.33136,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",46.94256,-0.48489,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",46.49279,-0.45613,2022-06-17,"gbif"
"Rhinolophus ferrumequinum",46.40283,-0.45043,2022-06-17,"gbif"
"Rhinolophus ferrumequinum",44.25459,0.05623,2022-06-23,"gbif"
"Rhinolophus ferrumequinum",45.31527,-0.63853,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",46.84857,-0.61021,2022-06-15,"gbif"
"Rhinolophus ferrumequinum",46.67271,-0.46758,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",46.30043,-0.83415,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",46.84857,-0.61021,2022-06-15,"gbif"
"Rhinolophus ferrumequinum",46.8565,-0.34797,2022-06-15,"gbif"
"Rhinolophus ferrumequinum",45.76076,-0.79668,2022-06-30,"gbif"
"Rhinolophus ferrumequinum",46.84438,-0.74129,2022-06-13,"gbif"
"Rhinolophus ferrumequinum",46.66868,-0.59825,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",46.69673,0.44764,2022-06-17,"gbif"
"Rhinolophus ferrumequinum",44.0811,0.31507,2022-06-29,"gbif"
"Rhinolophus ferrumequinum",44.819,1.16564,2022-06-27,"gbif"
"Rhinolophus ferrumequinum",45.09773,1.79225,2022-06-20,"gbif"
"Rhinolophus ferrumequinum",45.97069,0.22288,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",45.31527,-0.63853,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",45.07382,0.39455,2022-06-23,"gbif"
"Rhinolophus ferrumequinum",45.26456,0.89589,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",44.63453,0.91941,2022-06-27,"gbif"
"Rhinolophus ferrumequinum",44.77964,-0.47733,2022-06-13,"gbif"
"Rhinolophus ferrumequinum",44.34783,0.17691,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",44.86958,-0.4829,2022-06-06,"gbif"
"Rhinolophus ferrumequinum",44.13388,3.807174,2022-07-13,"gbif"
"Rhinolophus ferrumequinum",44.74325,2.55786,2022-07-19,"gbif"
"Rhinolophus ferrumequinum",44.74325,2.55786,2022-07-08,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-07-19,"gbif"
"Rhinolophus ferrumequinum",44.74325,2.55786,2022-07-21,"gbif"
"Rhinolophus ferrumequinum",44.83415,2.93674,2022-07-04,"gbif"
"Rhinolophus ferrumequinum",46.6346,2.6732,2022-07-28,"gbif"
"Rhinolophus ferrumequinum",44.83415,2.93674,2022-07-05,"gbif"
"Rhinolophus ferrumequinum",44.834,2.81021,2022-07-05,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-07-13,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-07-19,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-07-13,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-07-13,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-07-20,"gbif"
"Rhinolophus ferrumequinum",48.1525,1.46241,2022-07-11,"gbif"
"Rhinolophus ferrumequinum",43.10331,2.41364,2022-07-11,"gbif"
"Rhinolophus ferrumequinum",45.36113,1.27554,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",45.08904,1.15679,2022-07-26,"gbif"
"Rhinolophus ferrumequinum",44.90453,0.90939,2022-07-11,"gbif"
"Rhinolophus ferrumequinum",47.86335,5.74222,2022-07-18,"gbif"
"Rhinolophus ferrumequinum",48.44062,-3.47557,2022-07-18,"gbif"
"Rhinolophus ferrumequinum",48.46219,-3.52694,2022-07-18,"gbif"
"Rhinolophus ferrumequinum",48.53947,-4.46537,2022-07-04,"gbif"
"Rhinolophus ferrumequinum",46.46142,1.37703,2022-07-13,"gbif"
"Rhinolophus ferrumequinum",48.55472,-2.50876,2022-07-12,"gbif"
"Rhinolophus ferrumequinum",48.55472,-2.50876,2022-07-12,"gbif"
"Rhinolophus ferrumequinum",46.5564,-1.24429,2022-07-29,"gbif"
"Rhinolophus ferrumequinum",46.71524,4.50558,2022-07-20,"gbif"
"Rhinolophus ferrumequinum",46.6447,4.54229,2022-07-20,"gbif"
"Rhinolophus ferrumequinum",48.37269,-3.01486,2022-07-26,"gbif"
"Rhinolophus ferrumequinum",49.77947,1.95937,2022-07-27,"gbif"
"Rhinolophus ferrumequinum",46.91513,2.88326,2022-07-27,"gbif"
"Rhinolophus ferrumequinum",46.91513,2.88326,2022-07-27,"gbif"
"Rhinolophus ferrumequinum",46.89548,2.95399,2022-07-27,"gbif"
"Rhinolophus ferrumequinum",46.89548,2.95399,2022-07-27,"gbif"
"Rhinolophus ferrumequinum",46.91513,2.88326,2022-07-27,"gbif"
"Rhinolophus ferrumequinum",46.91513,2.88326,2022-07-27,"gbif"
"Rhinolophus ferrumequinum",46.91513,2.88326,2022-07-27,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-07-22,"gbif"
"Rhinolophus ferrumequinum",47.30625,-0.37602,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",47.21631,-0.37037,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",47.21631,-0.37037,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-07-04,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-07-06,"gbif"
"Rhinolophus ferrumequinum",43.65301,1.45085,2022-07-26,"gbif"
"Rhinolophus ferrumequinum",43.65301,1.45085,2022-07-26,"gbif"
"Rhinolophus ferrumequinum",47.70701,4.40023,2022-07-26,"gbif"
"Rhinolophus ferrumequinum",44.16122,-0.06406,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",44.54454,0.92272,2022-07-21,"gbif"
"Rhinolophus ferrumequinum",43.98803,0.19473,2022-07-01,"gbif"
"Rhinolophus ferrumequinum",43.126,-1.36145,2022-07-13,"gbif"
"Rhinolophus ferrumequinum",45.1002,2.04649,2022-07-06,"gbif"
"Rhinolophus ferrumequinum",45.0077,1.79419,2022-07-09,"gbif"
"Rhinolophus ferrumequinum",45.54118,1.26994,2022-07-12,"gbif"
"Rhinolophus ferrumequinum",43.43088,-0.39581,2022-07-05,"gbif"
"Rhinolophus ferrumequinum",44.0747,0.06553,2022-07-04,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-07-06,"gbif"
"Rhinolophus ferrumequinum",44.89384,0.40291,2022-07-19,"gbif"
"Rhinolophus ferrumequinum",44.0811,0.31507,2022-07-01,"gbif"
"Rhinolophus ferrumequinum",45.0077,1.79419,2022-07-08,"gbif"
"Rhinolophus ferrumequinum",44.07797,0.19029,2022-07-06,"gbif"
"Rhinolophus ferrumequinum",44.88431,0.02318,2022-07-22,"gbif"
"Rhinolophus ferrumequinum",45.36914,1.91412,2022-07-29,"gbif"
"Rhinolophus ferrumequinum",43.98476,0.07016,2022-07-01,"gbif"
"Rhinolophus ferrumequinum",43.13565,-1.11619,2022-07-12,"gbif"
"Rhinolophus ferrumequinum",44.36685,1.05477,2022-07-26,"gbif"
"Rhinolophus ferrumequinum",43.126,-1.36145,2022-07-13,"gbif"
"Rhinolophus ferrumequinum",44.54454,0.92272,2022-07-21,"gbif"
"Rhinolophus ferrumequinum",43.97411,-0.30345,2022-07-20,"gbif"
"Rhinolophus ferrumequinum",45.15075,-0.11836,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",45.0077,1.79419,2022-07-08,"gbif"
"Rhinolophus ferrumequinum",46.85261,-0.4791,2022-07-08,"gbif"
"Rhinolophus ferrumequinum",45.36113,1.27554,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",45.02776,-1.12832,2022-07-10,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-07-04,"gbif"
"Rhinolophus ferrumequinum",45.45305,1.40065,2022-07-11,"gbif"
"Rhinolophus ferrumequinum",44.89948,0.65613,2022-07-19,"gbif"
"Rhinolophus ferrumequinum",46.70479,0.84009,2022-07-01,"gbif"
"Rhinolophus ferrumequinum",45.70379,0.36487,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",46.18334,2.4166,2022-07-20,"gbif"
"Rhinolophus ferrumequinum",43.41429,-0.889,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",45.18631,1.66299,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",45.0077,1.79419,2022-07-09,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-07-04,"gbif"
"Rhinolophus ferrumequinum",43.43088,-0.39581,2022-07-05,"gbif"
"Rhinolophus ferrumequinum",44.89948,0.65613,2022-07-19,"gbif"
"Rhinolophus ferrumequinum",44.89384,0.40291,2022-07-19,"gbif"
"Rhinolophus ferrumequinum",43.41429,-0.889,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",44.54454,0.92272,2022-07-28,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-07-15,"gbif"
"Rhinolophus ferrumequinum",45.09106,1.28386,2022-07-21,"gbif"
"Rhinolophus ferrumequinum",44.99685,1.03289,2022-07-28,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-07-07,"gbif"
"Rhinolophus ferrumequinum",44.99902,1.15975,2022-07-26,"gbif"
"Rhinolophus ferrumequinum",43.98803,0.19473,2022-07-01,"gbif"
"Rhinolophus ferrumequinum",44.0811,0.31507,2022-07-29,"gbif"
"Rhinolophus ferrumequinum",43.98476,0.07016,2022-07-01,"gbif"
"Rhinolophus ferrumequinum",44.07797,0.19029,2022-07-06,"gbif"
"Rhinolophus ferrumequinum",43.47309,1.4557,2022-07-11,"gbif"
"Rhinolophus ferrumequinum",46.55561,1.16192,2022-07-19,"gbif"
"Rhinolophus ferrumequinum",46.55561,1.16192,2022-07-19,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-07-28,"gbif"
"Rhinolophus ferrumequinum",44.36685,1.05477,2022-07-26,"gbif"
"Rhinolophus ferrumequinum",42.864633,1.177405,2022-08-09,"gbif"
"Rhinolophus ferrumequinum",42.530297,9.012981,2022-08-24,"gbif"
"Rhinolophus ferrumequinum",43.617647,5.008627,2022-08-20,"gbif"
"Rhinolophus ferrumequinum",47.61502,1.61079,2022-08-25,"gbif"
"Rhinolophus ferrumequinum",44.65193,2.30633,2022-08-03,"gbif"
"Rhinolophus ferrumequinum",46.6346,2.6732,2022-08-02,"gbif"
"Rhinolophus ferrumequinum",44.37458,4.44337,2022-08-05,"gbif"
"Rhinolophus ferrumequinum",44.37458,4.44337,2022-08-05,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-08-03,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-08-03,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-08-03,"gbif"
"Rhinolophus ferrumequinum",44.17961,0.68582,2022-08-07,"gbif"
"Rhinolophus ferrumequinum",44.54684,1.04857,2022-08-18,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-08-13,"gbif"
"Rhinolophus ferrumequinum",47.86335,5.74222,2022-08-04,"gbif"
"Rhinolophus ferrumequinum",47.86335,5.74222,2022-08-04,"gbif"
"Rhinolophus ferrumequinum",47.86335,5.74222,2022-08-04,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-08-30,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-08-30,"gbif"
"Rhinolophus ferrumequinum",48.53947,-4.46537,2022-08-08,"gbif"
"Rhinolophus ferrumequinum",48.55472,-2.50876,2022-08-25,"gbif"
"Rhinolophus ferrumequinum",47.86335,5.74222,2022-08-04,"gbif"
"Rhinolophus ferrumequinum",49.77947,1.95937,2022-08-23,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-08-26,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-08-25,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-08-26,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-08-26,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-08-01,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-08-01,"gbif"
"Rhinolophus ferrumequinum",45.51751,0.11739,2022-08-08,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-08-03,"gbif"
"Rhinolophus ferrumequinum",48.97492,2.9317,2022-08-11,"gbif"
"Rhinolophus ferrumequinum",48.97492,2.9317,2022-08-11,"gbif"
"Rhinolophus ferrumequinum",49.05627,1.56339,2022-08-19,"gbif"
"Rhinolophus ferrumequinum",44.0811,0.31507,2022-08-09,"gbif"
"Rhinolophus ferrumequinum",44.228529,2.051675,2022-08-20,"gbif"
"Rhinolophus ferrumequinum",43.258125,3.274028,2022-08-20,"gbif"
"Rhinolophus ferrumequinum",46.780962,-1.921545,2022-09-04,"gbif"
"Rhinolophus ferrumequinum",43.564667,1.037114,2022-09-22,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2022-09-05,"gbif"
"Rhinolophus ferrumequinum",48.01422,-4.48564,2022-09-22,"gbif"
"Rhinolophus ferrumequinum",47.02425,-0.75376,2022-09-15,"gbif"
"Rhinolophus ferrumequinum",42.98531,-0.24709,2022-09-09,"gbif"
"Rhinolophus ferrumequinum",42.98531,-0.24709,2022-09-09,"gbif"
"Rhinolophus ferrumequinum",48.1525,1.46241,2022-09-06,"gbif"
"Rhinolophus ferrumequinum",48.50844,-3.28875,2022-09-09,"gbif"
"Rhinolophus ferrumequinum",45.43379,0.37767,2022-09-13,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-09-20,"gbif"
"Rhinolophus ferrumequinum",44.64287,1.42364,2022-09-07,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-09-20,"gbif"
"Rhinolophus ferrumequinum",44.64287,1.42364,2022-09-08,"gbif"
"Rhinolophus ferrumequinum",44.64287,1.42364,2022-09-07,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-09-20,"gbif"
"Rhinolophus ferrumequinum",44.64287,1.42364,2022-09-07,"gbif"
"Rhinolophus ferrumequinum",46.33377,5.66549,2022-09-08,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-09-06,"gbif"
"Rhinolophus ferrumequinum",43.21419,2.93851,2022-09-06,"gbif"
"Rhinolophus ferrumequinum",48.44062,-3.47557,2022-09-15,"gbif"
"Rhinolophus ferrumequinum",48.44062,-3.47557,2022-09-15,"gbif"
"Rhinolophus ferrumequinum",48.46219,-3.52694,2022-09-15,"gbif"
"Rhinolophus ferrumequinum",44.36685,4.94523,2022-09-21,"gbif"
"Rhinolophus ferrumequinum",48.53947,-4.46537,2022-09-22,"gbif"
"Rhinolophus ferrumequinum",48.53947,-4.46537,2022-09-13,"gbif"
"Rhinolophus ferrumequinum",48.53947,-4.46537,2022-09-22,"gbif"
"Rhinolophus ferrumequinum",48.53947,-4.46537,2022-09-22,"gbif"
"Rhinolophus ferrumequinum",48.13823,-2.70208,2022-09-14,"gbif"
"Rhinolophus ferrumequinum",43.21209,2.32361,2022-09-06,"gbif"
"Rhinolophus ferrumequinum",48.47432,-3.28498,2022-09-16,"gbif"
"Rhinolophus ferrumequinum",43.57193,2.31937,2022-09-07,"gbif"
"Rhinolophus ferrumequinum",47.42945,4.92372,2022-09-05,"gbif"
"Rhinolophus ferrumequinum",48.37269,-3.01486,2022-09-19,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-09-20,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-09-19,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-09-20,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-09-20,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-09-20,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-09-20,"gbif"
"Rhinolophus ferrumequinum",46.70225,0.70926,2022-09-13,"gbif"
"Rhinolophus ferrumequinum",46.70225,0.70926,2022-09-13,"gbif"
"Rhinolophus ferrumequinum",47.70701,4.40023,2022-09-10,"gbif"
"Rhinolophus ferrumequinum",45.81933,1.90527,2022-09-10,"gbif"
"Rhinolophus ferrumequinum",45.54921,1.9106,2022-09-15,"gbif"
"Rhinolophus ferrumequinum",45.46034,2.04031,2022-09-11,"gbif"
"Rhinolophus ferrumequinum",45.72929,1.90705,2022-09-09,"gbif"
"Rhinolophus ferrumequinum",44.54454,0.92272,2022-09-29,"gbif"
"Rhinolophus ferrumequinum",45.09106,1.28386,2022-09-23,"gbif"
"Rhinolophus ferrumequinum",44.45211,0.8004,2022-09-29,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-09-22,"gbif"
"Rhinolophus ferrumequinum",45.09106,1.28386,2022-09-23,"gbif"
"Rhinolophus ferrumequinum",45.26907,1.15083,2022-09-23,"gbif"
"Rhinolophus ferrumequinum",44.45211,0.8004,2022-09-29,"gbif"
"Rhinolophus ferrumequinum",44.77964,-0.47733,2022-09-22,"gbif"
"Rhinolophus ferrumequinum",44.77964,-0.47733,2022-09-22,"gbif"
"Rhinolophus ferrumequinum",45.3438,0.38191,2022-09-19,"gbif"
"Rhinolophus ferrumequinum",43.319216,0.680015,2022-09-30,"gbif"
"Rhinolophus ferrumequinum",43.702316,6.995447,2022-09-20,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2022-10-07,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-10-13,"gbif"
"Rhinolophus ferrumequinum",43.12411,2.81581,2022-10-03,"gbif"
"Rhinolophus ferrumequinum",48.44062,-3.47557,2022-10-17,"gbif"
"Rhinolophus ferrumequinum",48.53947,-4.46537,2022-10-17,"gbif"
"Rhinolophus ferrumequinum",49.7782,1.82063,2022-10-04,"gbif"
"Rhinolophus ferrumequinum",44.63453,0.91941,2022-10-12,"gbif"
"Rhinolophus ferrumequinum",44.53952,0.67107,2022-10-05,"gbif"
"Rhinolophus ferrumequinum",44.71085,0.28503,2022-10-10,"gbif"
"Rhinolophus ferrumequinum",43.98803,0.19473,2022-10-17,"gbif"
"Rhinolophus ferrumequinum",44.45211,0.8004,2022-10-05,"gbif"
"Rhinolophus ferrumequinum",44.45211,0.8004,2022-10-05,"gbif"
"Rhinolophus ferrumequinum",44.45211,0.8004,2022-10-05,"gbif"
"Rhinolophus ferrumequinum",44.63453,0.91941,2022-10-12,"gbif"
"Rhinolophus ferrumequinum",44.16792,0.18585,2022-10-19,"gbif"
"Rhinolophus ferrumequinum",44.18218,0.81085,2022-10-11,"gbif"
"Rhinolophus ferrumequinum",44.16792,0.18585,2022-10-19,"gbif"
"Rhinolophus ferrumequinum",44.35097,0.30228,2022-10-04,"gbif"
"Rhinolophus ferrumequinum",44.45211,0.8004,2022-10-05,"gbif"
"Rhinolophus ferrumequinum",43.98803,0.19473,2022-10-17,"gbif"
"Rhinolophus ferrumequinum",44.35097,0.30228,2022-10-04,"gbif"
"Rhinolophus ferrumequinum",44.71085,0.28503,2022-10-10,"gbif"
"Rhinolophus ferrumequinum",44.07797,0.19029,2022-10-17,"gbif"
"Rhinolophus ferrumequinum",44.53952,0.67107,2022-10-05,"gbif"
"Rhinolophus ferrumequinum",43.98476,0.07016,2022-10-17,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-10-17,"gbif"
"Rhinolophus ferrumequinum",45.25947,0.64099,2022-10-07,"gbif"
"Rhinolophus ferrumequinum",49.271842,5.142948,2022-10-24,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2022-11-18,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2022-11-18,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2022-11-18,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2022-11-18,"gbif"
"Rhinolophus ferrumequinum",44.54454,0.92272,2022-11-22,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-11-07,"gbif"
"Rhinolophus ferrumequinum",43.16126,-0.37996,2022-11-04,"gbif"
"Rhinolophus ferrumequinum",45.16947,0.64479,2022-11-15,"gbif"
"Rhinolophus ferrumequinum",44.17106,0.31082,2022-11-28,"gbif"
"Rhinolophus ferrumequinum",43.93514,4.744109,2022-11-10,"gbif"
"Rhinolophus ferrumequinum",43.00499,0.48753,2022-12-22,"gbif"
"Rhinolophus ferrumequinum",43.08566,0.11568,2022-12-22,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-12-07,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-12-07,"gbif"
"Rhinolophus ferrumequinum",49.60033,-1.77297,2022-12-02,"gbif"
"Rhinolophus ferrumequinum",44.80948,0.65988,2022-12-12,"gbif"
"Rhinolophus ferrumequinum",44.80948,0.65988,2022-12-12,"gbif"
"Rhinolophus ferrumequinum",44.80948,0.65988,2022-12-12,"gbif"
"Rhinolophus ferrumequinum",44.99902,1.15975,2022-12-14,"gbif"
"Rhinolophus ferrumequinum",46.02617,-0.94444,2022-12-22,"gbif"
"Rhinolophus ferrumequinum",45.3521,0.76483,2022-12-16,"gbif"
"Rhinolophus ferrumequinum",45.3521,0.76483,2022-12-16,"gbif"
"Rhinolophus ferrumequinum",44.0811,0.31507,2022-12-12,"gbif"
"Rhinolophus ferrumequinum",44.17106,0.31082,2022-12-13,"gbif"
"Rhinolophus ferrumequinum",44.65193,2.30633,2022-07-28,"gbif"
"Rhinolophus ferrumequinum",44.45684,4.94833,2022-06-15,"gbif"
